Serial Number,Outlook,Temperature,Windy,Humidity,precipitation,temp_max,temp_min,wind
3541,Rainy,Mild,TRUE,High,14.64252288,-1.94182012,11.17946046,7.200654109
3542,Sunny,Hot,FALSE,High,12.0545787,6.310492509,-1.281987036,6.098631099
3543,Overcast,Cool,FALSE,Normal,5.300201999,4.371728124,-0.257120434,9.426867591
3544,Rainy,Cool,TRUE,High,18.5872064,18.91826683,8.773244715,4.09544244
3545,Rainy,Hot,FALSE,High,19.60805867,17.98211312,4.113955644,5.012669749
3546,Overcast,Hot,TRUE,High,16.65431042,-2.580867116,-0.02710078,3.482573193
3547,Overcast,Hot,TRUE,Normal,-9.385886697,4.174226454,2.879242656,2.235128543
3548,Overcast,Cool,FALSE,Normal,8.160949809,16.46205486,8.118707567,5.196339385
3549,Rainy,Hot,TRUE,High,40.34809851,3.282768992,0.176481862,3.744283973
3550,Sunny,Hot,TRUE,Normal,23.61851794,8.060512883,1.520488626,-0.62356306
3551,Sunny,Cool,TRUE,Normal,7.873461409,2.644351543,8.627488747,4.875118061
3552,Sunny,Mild,FALSE,High,17.07694946,3.546262122,4.196435282,9.020763002
3553,Overcast,Cool,FALSE,High,5.404292963,3.389408949,5.488467137,3.536895578
3554,Rainy,Hot,TRUE,High,7.9713842,7.360560981,2.887595095,6.060985444
3555,Sunny,Hot,TRUE,High,15.14970819,8.912760328,4.241761775,2.667039813
3556,Overcast,Cool,TRUE,Normal,5.16689085,7.913548805,3.881238834,5.407266117
3557,Sunny,Mild,TRUE,High,1.887781871,10.5853678,7.663632504,6.043517746
3558,Overcast,Cool,TRUE,High,13.88137923,4.980703076,5.905688345,4.690408414
3559,Overcast,Hot,FALSE,High,-1.434555758,-0.612950909,7.506241708,6.133260084
3560,Sunny,Hot,FALSE,Normal,32.42189243,-2.537598105,3.688599216,5.58668142
3561,Sunny,Mild,FALSE,High,4.679366508,16.66325521,0.722596147,-0.234661941
3562,Rainy,Hot,FALSE,High,18.88350849,11.95811037,-3.584026641,6.206341922
3563,Overcast,Cool,TRUE,High,5.503143309,1.573078259,3.859355269,3.421729222
3564,Rainy,Cool,TRUE,High,6.856936073,7.227803759,2.330163797,3.364301883
3565,Sunny,Hot,TRUE,High,20.78219713,10.78925609,3.039430876,1.741248488
3566,Rainy,Cool,FALSE,High,23.38589789,8.481003724,8.799045621,7.248070876
3567,Rainy,Mild,FALSE,High,22.34547179,10.57055349,6.515176533,1.538362118
3568,Overcast,Mild,FALSE,High,5.672176044,6.685493542,9.283299464,4.008403128
3569,Rainy,Cool,FALSE,High,15.9911282,9.35674033,-3.539329933,4.525479857
3570,Sunny,Mild,FALSE,High,3.461797018,4.724760229,1.808449205,5.411224247
3571,Sunny,Mild,TRUE,Normal,-1.732345705,12.56575279,0.905019312,4.819679867
3572,Rainy,Hot,TRUE,Normal,11.58882532,10.80684427,4.620314802,5.629748659
3573,Rainy,Hot,TRUE,High,5.319459859,8.613347583,-3.474871018,7.049897329
3574,Overcast,Mild,TRUE,High,28.02042676,14.85769351,-1.131419307,6.570770589
3575,Rainy,Hot,FALSE,High,4.042264942,10.66869238,-0.374522439,7.337212055
3576,Rainy,Mild,TRUE,Normal,11.55028021,12.41111615,1.626672453,-0.61444884
3577,Sunny,Cool,FALSE,High,18.93173893,0.066347786,4.949432692,5.847792385
3578,Sunny,Hot,TRUE,High,21.83430191,12.94792263,-1.196393886,2.694948499
3579,Sunny,Hot,FALSE,Normal,4.881013289,9.889316443,5.152810662,10.9720265
3580,Overcast,Hot,TRUE,Normal,24.43317891,7.922083426,-1.638812002,4.733825811
3581,Rainy,Hot,FALSE,High,16.11830396,3.195180948,-0.181794196,6.617633463
3582,Rainy,Hot,TRUE,Normal,14.32572336,8.251101461,-1.345062998,5.407317404
3583,Rainy,Mild,FALSE,Normal,21.93964616,16.27755757,-5.267760272,3.85968262
3584,Sunny,Cool,FALSE,High,19.75337827,11.69195568,-1.464691412,4.432559193
3585,Rainy,Mild,FALSE,Normal,6.494157659,9.123941085,2.821348517,7.926870832
3586,Overcast,Mild,FALSE,High,-1.321304181,7.165995216,0.197430052,7.087606434
3587,Sunny,Mild,FALSE,Normal,24.7777774,9.02067719,2.211147018,8.16038476
3588,Sunny,Hot,TRUE,High,11.75718989,7.012346543,6.701749065,8.195257586
3589,Sunny,Cool,TRUE,Normal,15.30217511,11.98271921,0.164068797,8.983716156
3590,Rainy,Mild,FALSE,High,20.26165368,2.533976514,3.203076826,3.79604648
3591,Overcast,Hot,TRUE,High,5.929716489,16.59802614,2.66790277,3.152168946
3592,Rainy,Cool,TRUE,Normal,15.32156621,9.338456449,-1.736262753,-0.58081964
3593,Overcast,Mild,TRUE,High,15.06764094,9.483189544,5.972013535,6.470161376
3594,Rainy,Hot,TRUE,Normal,18.01726313,9.58014824,1.154171189,3.215842247
3595,Sunny,Cool,FALSE,High,2.515218014,14.09384434,1.433877445,5.650850571
3596,Overcast,Hot,TRUE,High,22.19150692,4.116943875,5.433402618,2.597230138
3597,Rainy,Hot,FALSE,Normal,6.279016379,3.637090371,8.935788269,5.57798345
3598,Overcast,Mild,TRUE,Normal,17.57588246,7.665504249,0.302251086,4.684578622
3599,Overcast,Cool,TRUE,High,32.99695478,4.656124899,0.476673952,2.029117595
3600,Sunny,Mild,FALSE,High,15.63998905,5.93377981,1.997134013,3.647246111
3601,Rainy,Mild,TRUE,High,13.62598229,9.785618301,0.186568851,4.364054316
3602,Sunny,Cool,FALSE,Normal,18.32995569,10.64983958,9.857977653,3.868990192
3603,Sunny,Mild,TRUE,Normal,6.715208664,10.68524326,3.28796171,2.767024588
3604,Overcast,Cool,TRUE,Normal,6.21101523,11.61458621,3.274259399,5.973784797
3605,Sunny,Mild,TRUE,Normal,7.622602536,18.45482027,6.500715865,6.728721816
3606,Rainy,Hot,FALSE,High,16.62325089,7.744294961,7.474266532,3.835178429
3607,Rainy,Cool,TRUE,Normal,15.65031871,17.75391605,6.569070595,5.35703356
3608,Overcast,Cool,FALSE,Normal,22.83699636,4.391714564,6.684283611,5.966562537
3609,Overcast,Cool,TRUE,Normal,11.18320093,7.884604811,2.166949055,8.536375988
3610,Sunny,Mild,FALSE,Normal,25.79211681,20.22674344,6.628798622,2.945271135
3611,Overcast,Hot,TRUE,Normal,18.81379368,4.986587164,2.203945358,3.51361777
3612,Rainy,Cool,TRUE,Normal,17.82680755,6.032136283,-1.482991642,1.300934617
3613,Rainy,Cool,FALSE,High,27.66854339,15.95848173,5.320221895,7.879581294
3614,Sunny,Cool,FALSE,High,13.34005899,9.603297353,1.397197459,3.294162642
3615,Sunny,Cool,TRUE,Normal,17.76083945,8.322426592,-0.276441935,4.343389065
3616,Rainy,Mild,FALSE,Normal,13.18657241,10.31400183,4.546400769,10.43795573
3617,Rainy,Hot,FALSE,High,13.40430879,1.192273833,9.262144607,4.812377735
3618,Rainy,Hot,TRUE,High,12.77125076,16.06470291,1.698963534,5.007442648
3619,Sunny,Mild,TRUE,Normal,-1.467434062,12.69245278,6.280822597,5.534789198
3620,Overcast,Cool,TRUE,Normal,-3.450070705,-3.08202091,-2.306635827,4.841948529
3621,Sunny,Hot,TRUE,High,3.888375772,10.87164706,-3.720370875,6.851235386
3622,Rainy,Mild,TRUE,High,8.236725264,9.877733313,2.504892779,4.215482543
3623,Rainy,Hot,TRUE,Normal,12.245658,6.879419264,4.480468797,8.213432506
3624,Sunny,Mild,TRUE,Normal,6.730750798,7.045101044,6.21210744,3.816078223
3625,Rainy,Hot,FALSE,High,17.67650894,-2.194107846,6.326096046,5.397338609
3626,Rainy,Mild,FALSE,High,9.909996441,8.114282973,12.46752197,1.29060679
3627,Rainy,Cool,TRUE,Normal,28.25973577,12.34538706,0.309440248,7.235470167
3628,Sunny,Mild,TRUE,High,-0.405037072,5.368442387,6.435067409,3.449954003
3629,Sunny,Mild,TRUE,Normal,29.94200569,15.64317448,0.358896388,4.22348811
3630,Overcast,Hot,FALSE,Normal,2.633247427,6.720066407,6.261326511,5.559454289
3631,Sunny,Mild,TRUE,Normal,20.84764953,0.905880294,0.396878248,2.893631776
3632,Rainy,Hot,TRUE,Normal,24.08358982,8.249632147,4.126449993,3.063209344
3633,Rainy,Hot,TRUE,High,23.78495451,-0.13780646,7.106337163,2.707036783
3634,Overcast,Hot,FALSE,Normal,-9.118450891,12.61797938,11.09293479,5.412735312
3635,Sunny,Cool,FALSE,High,1.867784086,3.320264112,3.262985339,3.39762107
3636,Sunny,Hot,FALSE,Normal,12.38257937,9.27723651,3.359856244,3.632125641
3637,Sunny,Hot,TRUE,High,16.70498623,13.70032798,-1.356866592,5.236271864
3638,Overcast,Cool,FALSE,Normal,7.499457374,21.41070134,5.457193857,6.034265566
3639,Sunny,Mild,FALSE,Normal,11.66426611,-0.839238301,2.027597143,4.259663202
3640,Overcast,Mild,TRUE,High,19.92681107,15.08730196,-6.894237416,4.824787715
3641,Overcast,Hot,FALSE,High,11.07168416,4.997018364,3.754326626,1.705388161
3642,Rainy,Mild,TRUE,Normal,24.65718777,5.561714405,3.779306429,3.376385635
3643,Sunny,Mild,FALSE,Normal,9.918275791,5.964191213,8.051310994,2.430413667
3644,Sunny,Hot,TRUE,High,18.84689873,5.401223022,1.758341175,5.499213368
3645,Rainy,Hot,FALSE,High,6.277294796,13.98290252,8.720098983,6.31422935
3646,Rainy,Hot,TRUE,Normal,3.375570289,5.02600994,9.512476483,4.144088254
3647,Rainy,Hot,TRUE,Normal,5.278383589,5.989529558,9.469291621,3.4648065
3648,Rainy,Mild,TRUE,Normal,7.662613516,10.34883921,6.801777353,5.151558687
3649,Overcast,Cool,FALSE,High,-8.017925038,8.273863287,-1.619960811,3.063052413
3650,Sunny,Cool,TRUE,Normal,9.938985341,9.547725355,9.773754302,4.937705136
3651,Sunny,Cool,TRUE,Normal,18.20447372,17.07003196,8.056439284,2.531611768
3652,Overcast,Mild,TRUE,Normal,14.64133554,6.979552152,4.417425583,7.585389799
3653,Overcast,Cool,TRUE,High,15.37899176,12.76886547,1.178235909,2.577296109
3654,Sunny,Cool,FALSE,High,3.827219001,4.888010671,10.75863948,3.816282969
3655,Rainy,Cool,TRUE,Normal,16.83256143,6.199653204,10.8109331,0.85240097
3656,Rainy,Mild,TRUE,Normal,14.03345197,12.0068798,1.908447111,7.625908049
3657,Overcast,Hot,TRUE,High,2.831413308,4.277739859,4.027170295,6.027738095
3658,Rainy,Mild,FALSE,Normal,21.22422084,12.61048113,7.745692409,7.776925832
3659,Overcast,Cool,TRUE,High,11.08668869,15.38716838,4.113248173,2.904588777
3660,Overcast,Mild,TRUE,Normal,18.73704006,8.661225461,1.369617981,5.823565606
3661,Rainy,Mild,FALSE,High,13.0299216,15.60142064,2.723222894,2.710607678
3662,Rainy,Cool,TRUE,High,22.78789897,12.86299534,9.775949972,5.925243733
3663,Sunny,Cool,FALSE,Normal,3.807996755,2.412705044,6.076427382,4.999693945
3664,Sunny,Cool,TRUE,Normal,1.702671962,12.259556,2.982317428,5.746440818
3665,Overcast,Cool,FALSE,Normal,10.71139721,10.73084473,9.126977586,3.879796938
3666,Overcast,Cool,TRUE,High,18.48981686,4.89081391,-1.647594871,4.535393092
3667,Overcast,Cool,FALSE,Normal,2.159735865,8.865967656,4.325338584,4.923762019
3668,Sunny,Mild,FALSE,Normal,17.34895907,16.12237204,3.090964278,4.759773804
3669,Rainy,Hot,FALSE,High,10.19873964,16.46923297,1.089254239,8.189333723
3670,Overcast,Cool,TRUE,High,14.01835901,16.55869269,-0.900366228,2.579407919
3671,Sunny,Cool,FALSE,Normal,18.54250825,2.584233094,-0.839771235,3.819746596
3672,Sunny,Hot,FALSE,Normal,7.637800976,4.56311685,14.53017545,1.594927081
3673,Sunny,Hot,TRUE,High,22.79056191,9.853897174,6.208775043,4.853375135
3674,Sunny,Cool,FALSE,Normal,14.1161458,6.820702087,1.346944263,3.613311075
3675,Sunny,Hot,TRUE,Normal,13.71523481,2.090818332,6.322426091,2.11600922
3676,Overcast,Hot,TRUE,High,-2.38721199,16.65061189,1.005259112,5.86537383
3677,Rainy,Cool,TRUE,High,24.64748891,11.33787142,0.317427976,7.631578445
3678,Overcast,Hot,TRUE,High,4.89995088,18.52786011,2.680771402,5.16783831
3679,Sunny,Mild,FALSE,High,1.593843504,4.836523706,5.122187499,2.367294614
3680,Rainy,Cool,TRUE,High,12.67633584,7.148986169,4.195775094,4.563555286
3681,Overcast,Cool,TRUE,Normal,21.14966559,5.044572052,6.460487291,9.389618697
3682,Sunny,Hot,TRUE,Normal,0.194029376,1.284631769,6.36999584,4.087409903
3683,Rainy,Hot,TRUE,Normal,28.11520714,2.866118783,2.223938125,2.016058292
3684,Sunny,Cool,FALSE,High,11.31178947,5.859090289,5.580207192,1.753694501
3685,Sunny,Cool,TRUE,High,-1.183686977,8.961127447,10.79416023,2.093875585
3686,Overcast,Hot,TRUE,High,26.37936203,13.82735372,1.36582414,6.504905914
3687,Sunny,Cool,TRUE,High,5.065967244,12.88120397,5.934833124,1.730467027
3688,Sunny,Mild,TRUE,Normal,-6.311514594,3.104834324,6.664926274,0.984405807
3689,Sunny,Hot,TRUE,Normal,12.2899547,10.0666723,6.544233198,6.469585836
3690,Overcast,Cool,FALSE,High,15.56090043,19.68263319,0.422751121,5.780838623
3691,Rainy,Hot,FALSE,Normal,20.77099102,18.96959556,1.888201867,5.198497913
3692,Sunny,Cool,TRUE,High,11.54702281,17.08661153,7.1626453,7.989954603
3693,Sunny,Hot,TRUE,Normal,30.69257487,14.65152457,8.615889856,-0.704024284
3694,Sunny,Cool,FALSE,Normal,5.124009049,13.77784649,2.347756872,8.309669796
3695,Overcast,Cool,FALSE,Normal,9.418274577,15.94427542,1.714852239,3.465040594
3696,Rainy,Mild,FALSE,Normal,18.78929348,17.32889096,3.018866886,6.16627793
3697,Rainy,Mild,TRUE,High,-2.281670517,4.252473821,0.942011787,4.650394547
3698,Sunny,Hot,FALSE,High,12.37962949,6.985485914,5.583228794,3.016087692
3699,Rainy,Mild,FALSE,High,9.407559129,12.10641907,9.333539088,2.266801625
3700,Rainy,Hot,TRUE,High,10.16174053,5.250673716,4.754063378,4.347856767
3701,Sunny,Hot,TRUE,Normal,6.701403058,10.83761074,2.292324964,4.088109567
3702,Overcast,Cool,TRUE,High,19.26193858,5.780227588,0.93982603,4.379713249
3703,Overcast,Cool,FALSE,Normal,17.75744407,6.317689891,-0.362949825,5.5438278
3704,Overcast,Hot,TRUE,Normal,3.804882376,15.93606646,9.982942106,4.878478614
3705,Overcast,Mild,TRUE,High,9.548868722,-0.252975389,7.470182922,4.702011181
3706,Overcast,Hot,TRUE,High,24.67530159,4.681708287,2.500603478,4.861068421
3707,Rainy,Mild,TRUE,Normal,20.68640267,7.610454537,12.08836252,1.507800289
3708,Rainy,Mild,TRUE,High,8.197819799,13.89162205,3.68540696,4.605438439
3709,Overcast,Cool,TRUE,High,-1.890764221,5.258895099,4.603427864,2.846290878
3710,Overcast,Mild,TRUE,Normal,16.43792797,21.64615436,7.194238954,2.584362747
3711,Rainy,Mild,FALSE,Normal,13.52895369,13.2257441,-1.048420281,5.574449733
3712,Rainy,Mild,TRUE,High,11.08925202,7.644341745,-0.749435004,4.835029369
3713,Rainy,Hot,TRUE,High,13.66986928,5.108250188,1.645269047,4.947849379
3714,Overcast,Cool,FALSE,Normal,21.53462825,5.73179272,8.675430318,4.173609822
3715,Rainy,Hot,FALSE,High,14.45451629,7.669523168,1.909160822,8.505844974
3716,Overcast,Mild,TRUE,High,-0.998902054,9.193119887,6.351038295,5.516622438
3717,Overcast,Hot,FALSE,High,17.37753138,13.59737032,-0.245839637,6.243881154
3718,Overcast,Cool,FALSE,Normal,3.998191077,18.93168057,2.226082855,8.671870467
3719,Overcast,Cool,FALSE,Normal,12.80191632,3.757521695,7.335664289,6.000852623
3720,Sunny,Cool,FALSE,High,24.26138885,19.65821456,12.04549971,7.551399244
3721,Overcast,Cool,FALSE,Normal,-10.44042835,6.842143199,0.226934648,5.867589542
3722,Rainy,Cool,FALSE,Normal,6.867735718,9.10062347,7.45984779,4.115229263
3723,Rainy,Cool,TRUE,Normal,16.26651761,5.185615073,10.35849869,4.427430323
3724,Overcast,Cool,FALSE,Normal,20.05068505,7.938120814,3.373901796,3.494310453
3725,Rainy,Cool,FALSE,High,13.61499203,6.409631081,2.772192396,4.851851926
3726,Sunny,Mild,FALSE,Normal,34.33597621,7.635497176,3.41976124,1.769922246
3727,Rainy,Mild,FALSE,Normal,14.8039484,7.794270354,1.012003641,5.755640511
3728,Sunny,Mild,TRUE,Normal,2.042500653,2.577138594,4.093864956,2.385427279
3729,Sunny,Hot,FALSE,High,27.3151839,12.59200005,7.810046195,4.661375752
3730,Overcast,Hot,TRUE,High,20.29175182,11.62186584,8.213940757,3.027992918
3731,Overcast,Mild,TRUE,Normal,7.435347806,12.51944316,3.277310127,5.989571587
3732,Overcast,Cool,TRUE,High,17.86235901,8.485780292,2.424990112,5.78218073
3733,Sunny,Hot,TRUE,Normal,24.85390033,5.594135676,10.7684998,2.610088368
3734,Sunny,Cool,TRUE,High,13.11381051,16.10864152,5.944996917,8.518445246
3735,Overcast,Mild,FALSE,Normal,13.47429675,7.936645184,1.388976863,8.236584753
3736,Rainy,Mild,TRUE,Normal,2.361546339,16.63769238,0.581910394,4.734328806
3737,Rainy,Cool,FALSE,High,19.13133158,14.93081457,8.322978141,5.189205377
3738,Overcast,Hot,TRUE,Normal,34.28864842,10.91742738,3.77194798,4.183914988
3739,Overcast,Cool,FALSE,Normal,27.04736754,9.335407006,-0.619398937,3.71540398
3740,Rainy,Mild,FALSE,Normal,18.58983855,6.637948814,0.619386593,-0.846789948
3741,Overcast,Mild,TRUE,Normal,9.731871557,8.944161698,5.759037957,4.1115496
3742,Rainy,Hot,FALSE,Normal,10.59368185,8.044475096,13.24064972,4.036584949
3743,Rainy,Mild,TRUE,Normal,16.8409311,7.725308922,3.029905009,3.188339643
3744,Overcast,Hot,FALSE,High,13.01337619,8.4411133,-2.40278056,1.886274985
3745,Sunny,Cool,FALSE,Normal,14.66784558,9.971238527,3.710557831,5.344719462
3746,Rainy,Hot,FALSE,Normal,21.36747437,15.64523978,5.534057534,4.131099302
3747,Overcast,Cool,FALSE,High,7.289176433,11.67881908,1.056551231,4.885791596
3748,Sunny,Cool,FALSE,Normal,12.64263379,11.63537429,4.972351761,3.863180279
3749,Sunny,Mild,FALSE,Normal,11.07132263,12.41497017,8.154496961,-0.050054874
3750,Overcast,Mild,FALSE,Normal,25.6500905,9.993009621,5.016187911,5.255301896
3751,Rainy,Mild,TRUE,Normal,11.9050714,11.47302413,5.258903141,2.692994553
3752,Sunny,Cool,FALSE,High,3.044568294,8.711172413,6.86668166,5.054436967
3753,Sunny,Cool,FALSE,High,18.61472135,17.94054576,-0.769816731,7.039721633
3754,Sunny,Hot,FALSE,High,9.069143086,8.491346415,-5.433077071,6.981813271
3755,Rainy,Hot,FALSE,High,8.500035097,5.847666354,1.986349869,4.353838954
3756,Overcast,Mild,FALSE,Normal,12.62990618,11.67373746,0.996320171,5.017871822
3757,Sunny,Hot,FALSE,Normal,2.672673193,10.58730209,8.72858246,5.865111293
3758,Rainy,Hot,TRUE,Normal,15.7519452,16.45605766,7.035518052,9.29507251
3759,Rainy,Hot,TRUE,Normal,19.01122109,13.270081,0.091800696,7.890702317
3760,Sunny,Cool,FALSE,Normal,5.409506679,6.409200217,2.519130897,3.123892508
3761,Sunny,Cool,FALSE,High,3.305419803,2.351570497,5.485714055,3.190762867
3762,Overcast,Mild,FALSE,High,9.367713536,12.77178099,2.24692162,7.274449539
3763,Rainy,Hot,FALSE,Normal,18.78909316,15.37701197,9.096373332,3.84797382
3764,Rainy,Cool,TRUE,High,16.86982664,3.100071932,2.552959682,7.358379498
3765,Sunny,Mild,TRUE,Normal,22.99658257,19.70631505,5.778611201,-0.353763077
3766,Rainy,Mild,FALSE,High,18.09100163,7.602336544,7.936410662,3.728139876
3767,Sunny,Hot,TRUE,Normal,9.069031279,16.79902034,2.062576762,4.507313557
3768,Rainy,Mild,TRUE,High,20.9725621,7.899761428,9.422859192,5.710211632
3769,Sunny,Mild,TRUE,High,3.910368704,6.414310835,1.425069198,6.921735193
3770,Rainy,Cool,TRUE,Normal,17.46320269,3.955965415,0.527344765,7.733945905
3771,Sunny,Mild,FALSE,High,23.09131442,11.36565648,5.440480674,8.535689033
3772,Rainy,Cool,TRUE,Normal,25.78686995,21.78245819,3.532269858,4.8055352
3773,Overcast,Cool,FALSE,High,16.08032312,2.035102322,4.489151482,4.119627076
3774,Sunny,Mild,TRUE,High,10.56622612,21.66764761,1.140609281,1.213071569
3775,Sunny,Mild,FALSE,Normal,17.16695446,13.00613669,7.518651604,3.408430611
3776,Overcast,Mild,FALSE,Normal,12.0414576,10.41663263,1.832757864,3.86969814
3777,Sunny,Mild,FALSE,High,18.43968315,9.201925921,-3.210027782,5.532383821
3778,Rainy,Cool,FALSE,High,26.12486486,8.272386231,6.704918735,1.71273041
3779,Sunny,Mild,FALSE,Normal,6.580962745,4.015432003,0.366428704,6.526191236
3780,Rainy,Cool,FALSE,Normal,8.208734859,15.37190638,4.167966474,6.362854601
3781,Sunny,Hot,FALSE,High,15.9637239,8.829564445,8.347976917,0.188419087
3782,Sunny,Cool,TRUE,High,9.219339879,4.924531643,11.63548122,7.839757934
3783,Rainy,Hot,TRUE,High,15.77937734,16.33673742,-0.505033974,6.545167312
3784,Overcast,Cool,FALSE,Normal,16.32395741,18.62353851,-1.566673119,4.111867587
3785,Sunny,Cool,FALSE,High,4.641020116,5.893357836,1.498753616,1.214950167
3786,Overcast,Hot,FALSE,High,12.00042543,9.035799528,4.129282646,1.934965794
3787,Overcast,Mild,TRUE,High,21.79932645,6.947777563,5.39116843,1.508624044
3788,Rainy,Hot,FALSE,High,32.738437,4.052287618,3.115873437,3.315385799
3789,Overcast,Mild,FALSE,High,30.39402444,7.37262553,4.884051933,4.589084662
3790,Sunny,Mild,FALSE,High,12.3682942,7.855705798,-0.88679357,1.937368425
3791,Sunny,Mild,TRUE,Normal,5.976159703,5.670011318,8.273629956,1.864048443
3792,Sunny,Mild,TRUE,Normal,31.04300576,15.94224445,3.870640143,5.079050428
3793,Overcast,Mild,TRUE,Normal,12.62909821,2.899309833,5.164657143,3.938697079
3794,Rainy,Cool,FALSE,Normal,22.83252342,15.11091781,2.876123274,3.787010164
3795,Overcast,Cool,FALSE,Normal,15.89239976,14.65274657,2.668655131,5.649467158
3796,Rainy,Mild,FALSE,Normal,6.306468131,13.15652273,2.027318966,9.699815884
3797,Sunny,Mild,TRUE,Normal,4.523974473,7.065489631,2.416447199,5.998896701
3798,Overcast,Hot,TRUE,High,2.680051502,2.32895414,3.41422292,3.895436618
3799,Overcast,Hot,FALSE,High,11.71591903,8.479478494,9.548296491,4.397796197
3800,Rainy,Cool,TRUE,High,2.223147268,20.32597369,2.483406117,1.33493021
3801,Sunny,Hot,FALSE,Normal,-4.762466732,5.520467133,4.302647967,0.498250863
3802,Sunny,Mild,TRUE,High,12.39455619,9.312613328,5.204648147,4.038486287
3803,Sunny,Cool,FALSE,Normal,22.47523084,11.71545399,-4.647827717,4.506957391
3804,Sunny,Hot,FALSE,High,7.42576878,7.298799508,1.937088149,5.414409002
3805,Overcast,Mild,TRUE,High,-8.448859548,0.461192654,1.660472913,4.215744326
3806,Rainy,Mild,FALSE,High,6.622432105,3.890915455,2.488228466,2.690547949
3807,Rainy,Hot,FALSE,Normal,27.27686904,14.88260216,12.81376171,4.105920225
3808,Sunny,Mild,FALSE,Normal,6.87733802,8.151232085,-0.472983606,5.67113723
3809,Rainy,Mild,FALSE,Normal,14.48613832,2.63073689,9.482031446,4.871529266
3810,Rainy,Mild,FALSE,Normal,6.306838083,4.550800415,0.503853754,7.089055398
